EXCHANGE%3DNYSE,,,,,
MARKET_OPEN_MINUTE=570,,,,,
MARKET_CLOSE_MINUTE=960,,,,,
INTERVAL=600,,,,,
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=,,,,,
TIMEZONE_OFFSET=-240,,,,,
869,169.26,169.3,169.2,169.3,10957
870,169.26,169.3,169.22,169.25,6316
871,169.25,169.3,169.18,169.269,21600
872,169.21,169.26,169.19,169.25,17546
873,169.48,169.495,169.19,169.23,24137
874,169.94,169.95,169.5,169.5,22225
875,169.76,170,169.66,169.95,30497
876,169.55,169.9,169.55,169.78,121049
877,168.6,168.93,168.03,168.75,20778
878,168.37,168.89,168.31,168.76,13784
879,168.6,168.61,168.4,168.4,11232
880,168.49,168.62,168.42,168.51,18158
881,168.55,168.7,168.43,168.46,15530
882,168.77,168.77,168.49,168.49,11377
883,168.54,168.82,168.465,168.78,6348
884,168.51,168.6784,168.49,168.53,10504
885,168.5,168.63,168.05,168.49,48840
886,168.48,168.66,168.44,168.46,21447
887,168.475,168.57,168.34,168.5,63376
888,168.52,168.59,168.45,168.45,23374
889,168.5,168.6,168.46,168.55,10074
890,168.49,168.63,168.461,168.48,40292
891,168.54,168.55,168.305,168.5,66816
892,168.35,168.61,168.02,168.51,71049
893,167.89,168.41,167.59,168.32,99641
894,168.16,168.28,167.9,167.91,93685
895,168.2,168.25,167.83,168.19,99976
896,168.2,168.29,168.11,168.18,59350
897,168.44,168.48,168.18,168.23,59929
898,168.19,168.52,168.04,168.46,70577
899,168.03,168.17,167.65,168.12,37345
900,167.98,168.39,167.78,168,75077
901,168.16,168.3,167.8,168.085,72945
902,167.689,168.109,167.44,168.095,30785
a1521812400,167.49,167.67,167.45,167.62,9108
1,167.17,167.59,167.17,167.43,7543
2,166.75,167.212,166.75,167.17,8690
3,166.405,166.71,166.35,166.71,9421
4,165.83,166.47,165.7,166.46,18522
5,166.1,166.19,165.65,165.78,16403
6,166.3,166.4054,165.94,165.99,9485
7,165.81,166.32,165.78,166.315,13004
8,166.33,166.33,165.69,165.81,17269
9,165.82,166.46,165.755,166.3,13555
10,166.11,166.18,165.81,165.83,20716
11,166.31,166.425,166.01,166.13,30815
12,166.64,166.75,166.27,166.3,65204
13,167.35,167.93,167.18,167.18,21088
14,167.35,167.69,167.33,167.36,12359
15,167.26,167.57,167.0592,167.42,15363
16,166.97,167.42,166.83,167.16,17587
17,166.96,167.14,166.61,166.92,9914
18,166.8075,166.94,166.57,166.92,8058
19,166.47,166.95,166.42,166.95,17902
20,166.33,166.87,166.33,166.515,19852
21,166.45,166.52,166.31,166.31,7434
22,166.42,166.53,166.25,166.51,12589
23,166.135,166.66,166.06,166.51,18893
24,166.21,166.34,166.0884,166.19,9020
25,166.1795,166.3,166.13,166.23,4932
26,165.98,166.21,165.93,166.21,5701
27,165.92,166.06,165.71,165.975,5364
28,166.11,166.14,165.82,165.93,5746
29,166,166.205,166,166.075,3848
30,165.98,166.17,165.92,166.07,8839
31,166.06,166.12,165.9201,165.93,4518
32,166.22,166.25,166.05,166.125,5286
33,166.28,166.28,166.13,166.18,4515
34,166.12,166.29,166.11,166.24,6967
35,166.08,166.27,165.99,166.115,7420
36,165.93,166.1,165.86,166.1,41175
37,165.655,165.91,165.59,165.91,13171
38,165.4,165.71,165.31,165.68,23228
432,165.36,165.48,165.33,165.41,7012
433,165.52,165.595,165.22,165.385,11405
434,165.74,165.8,165.52,165.52,8892
435,166.18,166.24,165.6933,165.7369,25824
436,165.955,166.21,165.9,166.13,6642
437,166.03,166.03,165.83,165.95,11502
438,166.01,166.11,165.835,166.005,9617
439,166.1,166.16,165.98,165.98,8023
440,165.76,166.0925,165.74,166.09,24856
441,165.75,165.85,165.68,165.78,14104
442,165.77,165.84,165.59,165.77,26684
443,165.64,165.8,165.56,165.74,30049
444,165.66,165.8,165.59,165.64,57344
445,165.73,165.93,165.17,165.54,24022
446,165.055,165.69,165.015,165.69,19947
447,165,165.22,164.81,165.05,14651
448,165.23,165.23,164.74,165.02,15873
449,165.581,165.64,165.06,165.2,36406
450,165.805,165.805,165.4,165.55,27407
451,166.13,166.17,165.86,165.8708,9217
452,166.355,166.355,166.14,166.15,9695
453,166.17,166.42,165.95,166.39,66424
454,166.25,166.26,166.0301,166.13,9759
455,166.16,166.31,166.16,166.25,10820
456,166.47,166.51,166.16,166.16,7795
457,166.93,167.0299,166.48,166.5,10201
458,167.03,167.1,166.8601,166.92,6729
459,166.76,167.265,166.76,167.04,43532
460,167.16,167.16,166.64,166.87,16216
461,167.24,167.37,167,167.14,23159
462,167.22,167.41,167.22,167.32,3533
463,167.21,167.28,167.02,167.2,7634
464,167.3301,167.52,167.25,167.26,9320
465,167.58,167.67,167.3401,167.3401,7731
466,167.3001,167.61,167.3001,167.58,8092
467,166.8901,167.39,166.8901,167.3565,12825
468,166.79,166.99,166.78,166.83,9043
469,166.82,166.98,166.73,166.78,7603
470,166.9688,167.0113,166.79,166.82,3539
576,167.1,167.21,166.93,166.93,6819
577,167.7,167.79,166.79,167.09,11835
578,167.51,167.79,167.35,167.59,7340
579,167.01,167.5556,166.9464,167.54,12242
580,166.43,167.08,166.43,167.07,11399
581,166.45,166.815,166.43,166.47,5300
582,166.29,166.39,166.11,166.36,14259
583,166.99,167,166.44,166.44,10192
584,167.22,167.39,166.88,166.9542,9605
585,166.85,167.31,166.85,167.21,11880
586,166.99,167.12,166.76,166.83,11871
587,166.77,166.99,166.55,166.95,18923
588,166.24,166.77,166.24,166.74,43551
589,164.965,165.28,164.595,164.68,19037
590,164.79,165.19,164.75,164.97,20850
591,164.3,164.9099,164.3,164.805,16805
592,164.22,164.449,164.04,164.3363,24268
593,164.8,165.03,164.16,164.28,18883
594,164.17,164.8057,164.12,164.7915,19738
595,163.87,164.09,163.61,164.09,17607
596,163.5399,163.91,163.44,163.91,13896
597,163.45,163.45,163.0101,163.41,33719
598,163.63,163.9,163.4257,163.545,9844
599,163.48,163.68,163.38,163.67,12665
600,162.92,163.45,162.81,163.3901,9959
601,162.64,163.0699,162.5,162.96,30026
602,162.585,162.72,162.33,162.71,11330
603,162.82,162.95,162.51,162.605,18779
604,163.101,163.1899,162.67,162.82,11126
605,163.51,163.809,163.14,163.15,8487
606,163.94,163.94,163.4822,163.64,6874
607,163.84,164.0643,163.79,163.84,3843
608,163.5,163.79,163.41,163.79,10377
609,163.22,163.7,163.21,163.545,4938
610,163.164,163.235,162.98,163.125,16812
611,163.35,163.5499,163.14,163.17,6040
612,163.96,163.96,163.27,163.32,5603
613,163.84,163.98,163.611,163.92,7311
614,163.71,164.01,163.65,163.76,11563
720,163.415,163.7,163.35,163.64,11218
721,163.07,163.62,163.07,163.47,8849
722,163.02,163.15,162.98,163.03,9497
723,162.47,163.11,162.47,163.06,9720
724,162.735,162.735,162.305,162.45,13709
725,162.56,162.79,162.5,162.755,9688
726,162.13,162.54,162,162.46,13696
727,162.16,162.505,162.01,162.01,18519
728,161.84,162.27,161.76,162.209,29508
729,161.82,162.25,161.81,161.84,15171
730,161.42,161.83,161.33,161.81,27091
731,161.13,161.35,160.86,161.32,74328
732,161.19,161.37,160.93,161.1,140628
733,161.29,162.11,161.22,162.11,5581
734,161.32,161.65,161.1961,161.22,6136
735,161.45,161.77,161.31,161.34,10517
736,160.97,161.63,160.92,161.52,9839
737,161.0796,161.11,160.7126,160.9,8164
738,160.99,161.32,160.99,161.11,11901
739,160.84,161.2,160.75,160.84,6496
740,161.57,161.57,160.74,160.8276,7301
741,160.8729,161.61,160.85,161.57,13814
742,160.79,160.95,160.73,160.79,3234
743,160.62,160.8973,160.62,160.79,6623
744,160.12,160.8299,160.12,160.66,9088
745,160.1,160.27,159.89,160.17,8502
746,159.94,160.0396,159.79,160.0396,7600
747,160.47,160.51,160.04,160.04,6640
748,160.1,160.47,160.1,160.4,5739
749,160.62,160.62,160.09,160.135,4132
750,160.16,160.72,160.16,160.61,17185
751,160.02,160.12,159.81,159.97,12242
752,159.9836,160.18,159.83,159.99,6669
753,160.29,160.29,159.84,159.91,13113
754,160.15,160.48,160.14,160.31,8627
755,160.56,160.68,160,160.15,5718
756,160.47,160.79,160.38,160.64,6172
757,160.73,160.73,160.39,160.44,4157
758,160.99,161.12,160.77,160.78,4347
864,161,161.18,160.84,161.05,8415
865,160.6152,161.13,160.495,161,26709
866,160.38,160.58,160.24,160.54,6934
867,160.46,160.5356,160.24,160.39,4291
868,160.03,160.715,159.96,160.504,9652
869,158.97,159.96,158.97,159.96,18958
870,158.82,159.41,158.72,159.13,9572
871,159.03,159.4,158.6,158.8705,13786
872,158.71,159.06,158.43,159.04,11465
873,158.4861,158.82,158.2,158.61,16127
874,158.14,158.69,157.99,158.53,27480
875,158.01,158.34,157.7101,158.2,95745
876,160.251,161,159.9121,160.18,37656
877,160.51,160.69,160.28,160.42,19829
878,160.95,161.15,160.39,160.46,35366
879,160.595,161.28,160.595,160.95,46544
880,160.23,160.59,160.02,160.59,19843
881,159.915,160.5575,159.91,160.28,10513
882,160.25,160.25,159.92,160.01,7820
883,159.645,160.27,159.56,160.27,8311
884,159.33,159.775,159.32,159.73,7756
885,158.77,159.485,158.77,159.39,7669
886,158.69,159.21,158.69,158.78,9780
887,158.6,158.97,158.51,158.6,15997
888,158.94,159.1,158.525,158.62,13384
889,159.4,159.5,158.89,158.95,15488
890,159.58,159.78,159.3692,159.51,6999
891,159.81,159.81,159.26,159.47,13618
892,159.79,159.96,159.79,159.84,7243
893,160.1092,160.2993,159.88,159.88,12726
894,159.89,160.36,159.89,160.11,7104
895,159.82,160.1,159.74,159.96,11306
896,159.97,160.02,159.8,159.82,9845
897,159.93,160.21,159.88,159.94,5435
898,160,160.2284,159.92,159.94,5222
899,159.84,160.03,159.71,160.03,22613
900,159.94,159.94,159.565,159.708,4950
901,159.77,160.02,159.77,159.95,4282
902,159.84,159.8899,159.65,159.82,8679
a1522676400,160.27,160.3856,159.8642,159.92,14611
1,160.7,160.7,160.19,160.28,6312
2,160.5,160.78,160.42,160.77,6209
3,160.57,160.68,160.37,160.58,7062
4,160.35,160.67,160.3,160.59,7334
5,160.65,160.88,160.41,160.49,8438
6,161.1,161.1,160.66,160.66,11715
7,161,161.05,160.91,161.05,10563
8,160.8,161.07,160.79,161.04,15236
9,161,161.18,160.79,160.8,12740
10,160.98,161.05,160.79,160.95,34339
11,160.94,161.04,160.83,160.95,47760
12,160.39,161.51,160.211,161.33,22155
13,160.37,160.55,160.17,160.29,2014
14,160.77,160.77,160.26,160.26,8410
15,160.49,160.9199,160.15,160.6838,14282
16,160.11,160.44,159.87,160.425,12801
17,160.31,160.36,160.02,160.03,6372
18,160.45,160.52,160.01,160.2,9100
19,160.78,161,160.38,160.38,7847
20,160.75,160.96,160.59,160.765,8576
21,160.6476,160.7753,160.48,160.7,10720
22,160.6961,160.74,160.43,160.58,7390
23,160.84,160.98,160.65,160.8,10557
24,160.86,160.89,160.63,160.79,8800
25,161.265,161.265,160.78,160.88,20616
26,161.23,161.25,161,161.23,12102
27,161.25,161.4397,161.1,161.24,18824
28,161.26,161.36,161.1,161.22,13178
29,161.1,161.3,160.96,161.26,16822
30,161.13,161.19,160.83,161.09,7620
31,161.325,161.38,161.08,161.14,5318
32,161.22,161.36,161.11,161.34,8977
33,161.56,161.7016,161.265,161.27,6925
34,161.65,161.83,161.49,161.615,6628
35,161.58,161.679,161.485,161.64,5748
36,161.45,161.84,161.45,161.64,3200
37,161.28,161.64,161.28,161.4589,5030
38,161.41,161.41,160.95,161.28,8904
144,161.13,161.39,160.98,161.27,6448
145,161.17,161.44,161.08,161.115,8902
146,161.02,161.38,160.92,161.34,10724
147,161.22,161.22,160.96,161.05,8035
148,160.73,161.3799,160.73,161.265,4633
149,160.435,160.9,160.435,160.75,6785
150,160.11,160.62,159.57,160.52,18014
151,159.84,160.25,159.66,160.16,13684
152,159.25,159.86,159.05,159.82,23583
153,159.02,159.25,158.26,159.245,37662
154,158.34,159.17,158.05,158.96,42583
155,158.64,158.93,158.25,158.34,119247
156,159.25,159.76,158.98,159.76,22243
157,159.84,159.84,158.86,159.1,20189
158,160.1,160.18,159.395,159.72,28877
159,160.17,160.27,159.805,160.17,24623
160,160.09,160.38,159.85,160.14,19895
161,160.11,160.2999,160.02,160.13,25368
162,160.45,160.64,160.22,160.22,17237
163,159.42,160.51,159.3716,160.47,40755
164,159.28,159.53,159.1168,159.4101,16580
165,160.1,160.1,159.34,159.34,10054
166,159.08,160.45,159.07,160.31,16583
167,158.46,159.05,158.28,159.05,34557
168,159,159.17,158.2,158.34,20227
169,159.06,159.37,158.87,159.06,10938
170,158.94,159.33,158.52,159.065,12428
171,158.7,159.095,158.15,159.02,26484
172,159.83,159.83,158.94,158.94,30020
173,159.01,160.07,158.87,159.84,29057
174,159.2245,159.67,158.91,159.01,13645
175,159.13,159.62,159.03,159.44,11170
176,158.73,159.33,158.73,159.09,9118
177,158.87,159.092,158.4401,158.75,13424
178,158.8,159.18,158.71,158.95,8656
179,159.34,159.37,158.84,158.84,7264
180,159.16,159.41,159.04,159.39,9499
181,159.4,159.56,159.07,159.11,10751
182,159.11,159.295,158.93,159.295,8126
288,158.97,159.27,158.74,159.12,6663
289,159.33,159.44,158.8,158.96,6868
290,158.82,159.54,158.74,159.325,12827
291,159.21,159.21,158.6,158.77,10296
292,158.66,159.28,158.66,159.28,11568
293,158.61,158.93,158.49,158.705,10219
294,157.75,158.55,157.61,158.54,17119
295,157.94,158.285,157.77,157.79,20235
296,158.18,158.23,157.8,158.01,18708
297,158.68,158.76,158.17,158.2,21065
298,158.68,158.79,158.41,158.69,32065
299,158.22,158.71,158.22,158.71,58657
300,158.285,158.36,157.15,157.71,38226
301,158.25,158.36,157.94,158.2,9318
302,157.78,158.38,157.78,158.1225,10458
303,157.559,158.02,157.5269,157.78,12582
304,157.54,157.865,157.46,157.59,4996
305,157.52,157.86,157.43,157.51,24421
306,157.75,157.77,157.45,157.64,6240
307,157.68,157.8,157.61,157.78,20966
308,157.75,157.8,157.54,157.76,15360
309,157.84,157.88,157.63,157.68,35084
310,157.61,157.94,157.6,157.71,48447
311,157.62,157.84,157.44,157.69,8490
312,157.9,157.9,157.44,157.725,9887
313,158.25,158.25,157.875,157.875,7715
314,158.9,158.9,158.3,158.3,11913
315,158.75,158.92,158.65,158.87,7537
316,158.84,158.87,158.7,158.735,8671
317,159.23,159.23,158.84,158.88,7987
318,159.08,159.225,158.96,159.225,7893
319,158.99,159.15,158.95,159.09,8553
320,158.98,159.1,158.98,159.01,14080
321,158.4,159.04,158.4,159.03,16807
322,158.45,158.5,158.2701,158.38,9814
323,158.56,158.7399,158.46,158.52,8333
324,158.69,158.75,158.5701,158.6399,16391
325,158.9801,159.04,158.66,158.66,9612
326,158.93,159.25,158.93,159.0205,11741
432,158.91,158.99,158.63,158.93,14014
433,159.1001,159.3,158.9701,159.05,11918
434,159.29,159.29,158.97,159.1201,16761
435,159.24,159.47,159.1915,159.33,12978
436,159.455,159.54,159.29,159.29,17145
437,159.07,159.48,159.04,159.43,16887
438,159.9,159.9,158.93,159.06,20952
439,159.69,160.02,159.62,159.93,17230
440,159.54,159.6901,159.39,159.6701,22266
441,159.06,159.52,158.97,159.52,46056
442,159.57,159.58,158.97,159.09,52563
443,159,159.58,159,159.49,64556
444,158.92,159.4,158.68,159.4,10688
445,158.42,158.84,158.29,158.84,9408
446,158.27,158.42,157.92,158.42,18506
447,158.17,158.41,157.96,158.36,17371
448,157.95,158.37,157.95,158.22,12244
449,157.65,157.9599,157.43,157.9599,8203
450,157.83,158.06,157.67,157.76,8747
451,157.05,157.79,157.04,157.79,11666
452,157.5,157.59,156.86,157.0074,27982
453,157.27,157.57,157.151,157.53,14070
454,157.7,157.7,157.21,157.36,14611
455,156.61,157.81,156.48,157.74,12552
456,157.48,157.63,156.21,156.56,35401
457,157.59,157.68,157.22,157.55,25646
458,156.63,157.64,156.63,157.6,17975
459,156.83,156.8426,156.2,156.77,9911
460,157,157.14,156.72,156.79,11515
461,156.91,157.38,156.87,157.11,9536
462,157.06,157.25,156.68,156.92,7510
463,156.71,157.13,156.58,157.13,7739
464,156.66,156.83,156.56,156.7,14278
465,156.81,156.99,156.56,156.7,15217
466,156.24,156.6925,156.24,156.69,8875
467,156.46,156.68,156.34,156.34,11276
468,156,156.44,155.73,156.44,9845
469,155.77,155.985,155.5101,155.95,15830
470,155.9111,155.95,155.48,155.74,17311
576,155.97,156.09,155.8,155.9045,12037
577,155.61,156.16,155.58,156.03,17459
578,155.7299,155.83,155.45,155.53,14002
579,155.725,155.725,155.2,155.64,9000
580,155.99,156.1,155.62,155.64,15644
581,155.65,156.05,155.62,156.01,19299
582,156.07,156.07,155.53,155.65,23719
583,155.64,156.18,155.63,156.07,52310
584,155.6,155.95,155.27,155.66,45083
585,156.17,156.2,155.62,155.66,80176
586,156.48,156.8,156.13,156.2,123400
587,157.02,157.19,156.02,157,41943
588,157.495,157.555,156.92,156.97,22314
589,157.48,157.48,157.07,157.44,4192
590,156.93,157.39,156.72,157.39,25595
591,156.45,156.8399,156.43,156.75,10931
592,156.7199,156.7199,156.13,156.25,3980
593,156.67,156.89,156.555,156.58,5958
594,157.17,157.31,156.75,156.8899,11052
595,157.51,157.51,156.99,157.17,5311
596,157.6647,157.79,157.52,157.59,7120
597,157.79,157.9,157.55,157.59,6220
598,157.63,157.95,157.51,157.77,9141
599,157.3,157.76,157.26,157.76,6617
600,157.56,157.715,157.11,157.11,5216
601,157.75,157.76,157.39,157.6,8325
602,158.1,158.11,157.75,157.75,11697
603,157.96,158.185,157.87,158.05,14590
604,157.72,157.94,157.52,157.94,4681
605,157.6501,157.92,157.6501,157.72,7902
606,157.604,157.93,157.604,157.725,3292
607,157.77,157.8,157.58,157.58,6163
608,158.03,158.08,157.68,157.8125,6942
609,157.92,157.97,157.68,157.97,2914
610,158.09,158.26,157.85,157.89,6172
611,157.76,158.04,157.71,158.04,7872
612,157.46,157.77,157.4,157.69,6819
613,158.12,158.12,157.45,157.46,10542
614,157.77,158.1935,157.77,158.11,19667
a1523281200,157.6,157.86,157.56,157.85,7780
1,157.5583,157.81,157.43,157.61,14433
2,157.62,157.62,157.33,157.57,20867
3,158,158.16,157.35,157.62,21853
4,158.18,158.29,157.89,158.02,19707
5,159.095,159.24,158.2003,158.22,31143
6,158.87,159.2087,158.62,159.15,9848
7,159.37,159.45,158.82,158.9,15172
8,158.9299,159.4536,158.66,159.43,21839
9,158.77,159.11,158.75,158.91,33284
10,159.26,159.33,158.79,158.79,103625
11,156.95,157.19,155.84,157.09,27496
12,157.49,157.65,156.58,156.86,27927
13,158.39,158.41,157.28,157.47,41471
14,158.84,158.96,157.835,158.28,25573
15,159.15,159.185,158.78,158.82,49552
16,159.21,159.37,159,159.161,31417
17,159.381,159.41,159.02,159.25,25824
18,160.02,160.02,159.31,159.435,12946
19,159.485,160.24,159.32,160.08,19886
20,159.54,159.57,159.3,159.48,14399
21,159.62,159.85,159.34,159.5548,18757
22,159.42,159.9,159.38,159.645,10940
23,159.52,159.9,159.251,159.38,26017
24,159.36,159.52,159.245,159.4401,27615
25,159.34,159.47,159.17,159.29,16089
26,159.56,159.62,159.33,159.335,14147
27,159.84,159.97,159.6,159.6,18564
28,159.62,159.81,159.46,159.78,19263
29,159.68,159.85,159.42,159.72,8168
30,159.55,159.745,159.39,159.745,7587
31,159.65,159.65,159.31,159.49,14575
32,159.53,159.74,159.53,159.6258,8858
33,159.36,159.483,159.28,159.43,5421
34,159.64,159.65,159.19,159.33,15401
35,159.72,159.73,159.44,159.64,8644
36,159.49,160.01,159.41,159.82,8716
37,159.78,159.855,159.42,159.45,9803
38,160.04,160.26,159.66,159.8,7151
143,160.57,160.7,159.94,160.06,12457
144,161.045,161.045,160.56,160.56,26522
145,160.95,161.0525,160.85,160.98,28869
146,161.3,161.46,160.78,160.94,20681
147,161.43,161.55,161.1,161.29,9531
148,161.66,161.73,161.38,161.39,26917
149,161.19,161.725,161.15,161.69,12729
150,161.93,162.09,161.2,161.2,32323
151,162.09,162.135,161.9301,162.01,26353
152,162.09,162.29,161.89,162.04,36624
153,162.13,162.255,162.03,162.12,95147
154,163.05,163.53,162.3,162.77,43392
155,163.07,163.39,162.8,162.96,45623
156,163.77,163.77,163.095,163.095,17101
157,163.55,163.71,163.14,163.71,25268
158,163.36,163.659,163.18,163.63,24282
159,163.39,163.77,163.25,163.43,9155
160,163.28,163.57,163.23,163.23,9698
161,163.21,163.4694,163.13,163.34,7940
162,162.9905,163.43,162.9905,163.32,10711
163,163.65,163.65,163.14,163.14,10230
164,163.68,163.985,163.66,163.68,6510
165,163.7,164.0399,163.7,163.7,8216
166,163.73,163.845,163.43,163.63,9872
167,163.82,163.96,163.7,163.77,8870
168,163.78,163.88,163.615,163.85,12999
169,164,164.225,163.71,163.75,7111
170,163.565,164.215,163.55,164.05,7863
171,163.74,163.74,163.53,163.5682,8193
172,163.745,163.79,163.64,163.77,7835
173,163.61,163.88,163.56,163.785,8200
174,164.03,164.03,163.67,163.7,10887
175,163.9,164.12,163.9,164.03,5865
176,163.505,163.88,163.47,163.88,8376
177,163.48,163.49,163.13,163.48,31716
178,163.45,163.69,163.445,163.46,8110
179,163.42,163.49,162.97,163.49,11172
180,163.58,163.74,163.39,163.4,17365
181,163.6599,163.88,163.58,163.58,15068
182,163.58,163.82,163.4,163.66,15802
288,163.79,163.8,163.55,163.64,10860
289,164.07,164.23,163.8,163.8,13415
290,164.45,164.54,164.05,164.05,21665
291,164.55,164.62,164.34,164.43,14395
292,164.83,164.83,164.4,164.57,20347
293,164.5,164.85,164.475,164.79,12674
294,164.27,164.51,164.11,164.49,14180
295,163.69,164.27,163.69,164.23,15130
296,164.3,164.31,163.7,163.7,37758
297,164.14,164.47,164.09,164.295,76335
298,163.15,163.325,162.02,162.47,14644
299,162.61,163.02,162.5,163.02,9070
300,162.44,162.9,162.43,162.685,13700
301,162.2,162.55,162.2,162.55,4500
302,162.3,162.47,162.22,162.285,12319
303,162.25,162.51,162.25,162.45,3000
304,162.07,162.35,161.93,162.32,4399
305,161.61,162.08,161.31,162.08,14157
306,161.32,161.69,161.24,161.49,5523
307,160.94,161.28,160.75,161.28,10605
308,160.57,161.07,160.45,161.07,5853
309,160.615,160.8928,160.23,160.59,10005
310,160.79,160.9396,160.6,160.605,7021
311,160.12,160.72,160.12,160.72,9216
312,160.46,160.61,160.17,160.17,8530
313,160.35,160.5,160.17,160.4383,12997
314,160.25,160.5,160.23,160.34,11081
315,160.17,160.35,160.13,160.23,7816
316,160.71,160.77,160.19,160.23,10550
317,161.155,161.155,160.73,160.77,7653
318,161.4,161.58,161.01,161.2,11766
319,161.31,161.63,161.25,161.44,20176
320,161.085,161.29,160.98,161.26,6600
321,161.4699,161.4699,161,161.11,9090
322,161.25,161.595,161.21,161.47,7257
323,160.73,161.22,160.73,161.11,8774
324,159.91,160.64,159.91,160.64,8166
325,159.8,160.18,159.62,159.925,14786
326,159.49,159.965,159.49,159.92,15643
432,159.38,159.78,159.18,159.49,13400
433,158.98,159.61,158.82,159.295,12986
434,158.79,159.314,158.73,159.045,6094
435,158.5956,158.895,158.5,158.895,10993
436,159.1,159.1,158.56,158.67,30070
437,159.29,159.5947,159.04,159.135,18518
438,159.32,159.53,159.21,159.36,11782
439,159.735,159.8,159.24,159.355,25682
440,159.875,160.1899,159.73,159.79,25640
441,159.94,160.53,159.88,159.88,51162
442,160.545,160.64,160.15,160.15,6932
443,161.16,161.34,160.5235,160.5235,34190
444,160.91,161.3082,160.91,161.145,15732
445,160.73,160.8782,160.3701,160.835,16742
446,160.845,160.845,160.47,160.72,5288
447,161.295,161.32,160.85,160.92,10643
448,161.06,161.29,161.04,161.25,6368
449,161.035,161.11,160.81,161.08,16902
450,160.7,161.09,160.51,161.09,8125
451,161.03,161.03,160.58,160.78,14020
452,160.9,161.12,160.83,161.07,3777
453,161.03,161.295,160.9,160.9,12440
454,161.075,161.18,160.89,161.04,7867
455,161.1254,161.18,160.71,161.14,12755
456,161.18,161.18,160.99,161.12,4701
457,161.12,161.22,161.05,161.1,16070
458,161.245,161.245,161.07,161.19,12228
459,161.17,161.34,161.17,161.27,13513
460,161.31,161.31,161.175,161.175,5000
461,161.25,161.36,161.145,161.36,2500
462,161.4,161.42,161.2,161.21,29640
463,161.31,161.42,161.3,161.3714,4425
464,161.43,161.455,161.29,161.335,7598
465,161.51,161.52,161.395,161.5,9166
466,161.38,161.5,161.35,161.44,4627
467,161.76,162.12,161.38,161.38,31917
468,161.615,161.8,161.61,161.78,7105
469,161.45,161.5254,161.31,161.52,7874
470,161.37,161.45,161.26,161.45,9094
576,161.67,161.69,161.41,161.45,29010
577,161.605,161.78,161.5,161.685,8710
578,161.82,161.83,161.6,161.6121,6907
579,161.7,161.77,161.62,161.77,7709
580,161.35,161.8,161.35,161.68,18714
581,161.4764,161.4807,161.16,161.28,19358
582,161.24,161.58,161.21,161.49,18431
583,160.59,161.19,160.59,161.19,20706
584,160.23,160.67,160.11,160.54,49817
585,162.03,162.03,162.03,162.03,100
586,161.78,162.99,161.5,162.26,17726
587,161.94,162.17,161.48,161.7,6749
588,161.82,162.04,161.67,161.92,10299
589,161.585,161.81,161.49,161.81,11204
590,162.15,162.21,161.59,161.63,15439
591,162.89,162.97,162.03,162.15,9967
592,163.25,163.35,162.88,162.88,25992
593,163.35,163.49,163.14,163.17,12206
594,163.5,163.76,163.34,163.44,12644
595,163.62,163.9475,163.4601,163.52,21234
596,163.46,163.64,163.22,163.615,12888
597,163.76,163.94,163.495,163.5,13070
598,164.17,164.17,163.7,163.8244,24282
599,163.55,164.35,163.1,164.1974,17674
600,163.8,164.01,163.6,163.62,7234
601,163.5275,163.985,163.31,163.8,15101
602,163.29,163.62,163.11,163.48,15360
603,162.71,163.39,162.44,163.23,18404
604,163.02,163.16,162.62,162.72,19002
605,163.2385,163.2385,162.71,162.88,7254
606,163.06,163.165,162.87,163.13,9935
607,163.42,163.55,162.98,163.0204,5973
608,163.39,163.62,163.39,163.55,5080
609,163.52,163.52,163.29,163.37,14850
610,163.53,163.6,163.37,163.41,9530
611,162.87,163.455,162.87,163.44,5200
612,163.65,163.65,162.97,162.97,3623
613,163.56,163.66,163.4,163.65,7243
614,163.555,163.64,163.37,163.56,15955
a1523886000,163.33,163.65,163.33,163.54,6038
1,163.13,163.59,163.03,163.44,9978
2,163.07,163.51,162.9688,163.1,4935
3,163.63,163.63,163.12,163.12,8187
4,163.79,163.81,163.49,163.64,4630
5,163.78,163.935,163.54,163.83,8739
6,163.55,163.85,163.23,163.85,15355
7,163.56,163.56,163.12,163.51,21067
8,163.4409,163.68,163.41,163.58,33726
9,163.2,163.54,163.1,163.5,29429
10,161.75,162.0336,161.09,161.84,15637
11,161.39,162.005,161.29,161.29,19460
12,161.64,161.64,161.1,161.4,9818
13,161.45,161.67,161.18,161.59,8272
14,161.31,161.53,161.15,161.53,6561
15,161.33,161.35,161.12,161.35,3003
16,161.21,161.5899,161.15,161.32,11249
17,161.1,161.46,160.955,161.22,5746
18,160.835,161.11,160.72,161.1,29380
19,160.67,161.05,160.52,160.78,13228
20,160.815,161.1899,160.42,160.8025,20277
21,161.125,161.24,160.82,160.91,6907
22,161.46,161.46,161.03,161.19,4735
23,161.56,161.59,161.41,161.46,6640
24,161.37,161.65,161.23,161.59,12365
25,161.48,161.745,161.3953,161.3953,5129
26,161.4,161.75,161.35,161.5,12841
27,161.45,161.71,161.29,161.41,5596
28,161.58,161.66,161.365,161.53,6027
29,161.5,161.75,161.39,161.595,4794
30,161.27,161.46,161.14,161.46,5608
31,161.25,161.36,161.05,161.29,12251
32,161.27,161.27,160.93,161.17,6106
